Y,X0,Z0,Z1
32.168040725593215,-1.7027711674773047,-0.5602701021168265,-1.3044734617962308
-7.186195944557801,-1.8442416579274432,-0.6372127583843548,-0.7747930854752291
63.282015986989826,0.630017127678588,-0.6703812409106843,-0.6643717648585146
34.06615124836468,1.4180872045716066,-0.5011342198914468,-1.2875009649454427
12.722484526238146,-0.4711867534109928,-0.3213616391173635,0.4986177354750294
-46.14478574736798,0.9971686312569311,0.7752083144368997,0.13160477354850478
46.47379832514686,1.7368306351754712,1.1322465115786287,0.3028718292553596
6.393986165672938,-0.6744557572135583,-0.4672629000609776,0.4992078051945156
20.66762893023193,-0.1473008270013465,-0.5387134472692937,-1.1891458260979344
30.567906797168163,0.8985422231307223,-0.015562703355478526,0.16457390387880122
-46.38236039766194,-1.4495798366165724,0.6350302724960042,-0.32383784315838604
-19.049738461216556,-0.48009627988492276,1.2860201809915173,-1.242959591699066
-8.930020281134752,3.621034160469523,2.1959324562199085,0.02397734354651958
62.67318568569184,3.9086260093645606,1.7253578532788614,1.5465588159540744
20.21792474584951,-0.04478494971777258,-0.4873623193811406,-0.11592948247557253
-79.2779600106751,-0.7869057149115166,0.2580949619080512,0.14982457076424893
-13.207435298312436,-0.9133280899219288,0.07304915622477519,-0.22502946412503103
11.651186391664911,-0.4701649976228621,-1.2453767395850264,1.2096026348696731
-0.5560659591337369,-1.904115379054999,0.3835779328379122,-1.3883231882566847
26.284335871509796,-0.11583696579265812,0.9266873419415433,-2.636149811139974
27.03980792176123,1.9449474830737397,1.2448027827131012,1.1668346342038711
19.084360705713557,-0.40057043891075605,-0.24965761952265816,0.9397509579742224
16.66160250579429,-1.1970073660991871,1.5779118576325621,-2.813508815692006
-17.7809934054759,-0.1972295889061731,-0.689594497871091,0.3989288663296699
-30.165250482525064,-2.532804433600514,0.467289767420306,-2.958144434964332
6.974472848866917,0.4798602188617771,-0.12936006681820256,-0.6707755776854408
14.104815163642469,0.9546147012556906,-0.32535946946611893,0.32527239335428937
-41.01607588294766,-1.854782385481899,-0.228656363031617,-0.18369151241005666
-93.83888464231549,-1.0284189894771314,-0.2650669190541418,0.7461736825151694
-1.1163152686876217,-1.9948613632340875,-0.7851830380748784,-0.08562180914531312
-78.56215877595456,-3.531296219360804,-0.11176830604079624,0.07670656349953811
41.919594637304044,1.9741990743843565,1.3207964191323494,0.29850326967748847
-34.70068929624617,-2.0456827772170065,-1.39257984176709,0.10965568736182285
3.229883919836494,-0.01972421284346959,-0.7831010898779325,-0.02905581819487375
-15.804988274408146,-1.8459085537530815,-0.5945846553648625,0.7837833849945534
-83.13664586919525,-1.5656943829781338,0.6920916168972704,-1.0547436591677617
-52.65994508830854,-0.34306542455740247,-0.3499005107664204,-0.06717922763289624
-3.037535711379226,-3.344380835893231,-0.8282036423085418,-0.880619831168818
-14.123468936803073,1.0129232410434337,1.2878064527168382,-0.6330937320599668
-10.777029374884375,0.601475664252143,0.877876856592188,0.2968693350321871
-31.113310745319946,0.31934041153581594,-0.5973093527033906,0.5283678273313239
-25.937689311332736,-0.1671680390077746,-0.21559693225887483,0.07385165783197468
-54.84996171711212,-4.212290215191862,-0.402321259592803,-0.7667623735459372
-38.431368510485854,-0.7730524339394937,-1.7741835703124587,0.12528236489266495
11.433159761870384,-2.2433537501098804,-0.9243941959004017,-0.5921571878250282
-23.033360261749895,0.3901351172342493,1.4732995802869446,0.35585369045311693
70.34272580943026,0.0507092221916266,-0.8047818171096016,0.3806489621911133
-94.54228101270691,-2.890250140265786,-0.8298136544062651,1.6256483497371914
-58.897299284963886,0.10515476482097838,-1.0073768272911694,1.151557700910026
-34.18710522468008,-1.0002408447424718,-0.513215571593502,1.2501776592149803
49.29602514730417,-0.8570255314435843,-1.0507833622680451,-0.5231354926776226
-15.129822755800815,0.07160178582418592,-0.41028697282581006,-0.052483528032676675
18.09217434364932,-0.28449781868412327,1.5797331292692747,-1.609033915845113
-37.65724814460099,-1.6263744857995126,0.0249561122766709,-0.5111903903157203
36.43767127975932,1.635998533176802,-1.2294466493343679,0.5415883551854991
66.14228552995338,-2.3407924234676605,-1.8366976280852105,-1.1279583069226453
-40.014741236306044,-1.1600492089110523,-0.7161366255046584,-0.10588447453232552
-13.033681912136224,2.1635005737933524,1.0065253610226395,1.161156111772892
-18.67834784726594,2.120333813694557,0.16399136842221473,2.134562969513033
-6.596192158438746,-0.10500259217243182,-0.20745255020885042,0.07020166674362753
-60.40797812155349,-1.2715441514044175,-0.8499152824086348,0.9411321440971473
10.43761029575881,-0.1695929769996835,-0.16597898148858226,0.4809876895220703
-56.483418745360844,-2.0068153244910247,-0.6838641998149061,0.3134097942189607
28.83695227669376,-0.42913945514321467,-0.7214206149070319,0.31499149139339705
7.812420556671894,-1.9588680075286629,-0.45497896952320177,0.8127683722580623
11.761271968553746,-0.3885656495699898,-0.3938380212974684,0.11603927730472297
2.663220572011609,-1.3098032779374869,-2.1975797661240786,-0.2569621399632763
61.98888121440538,2.6955032982027465,-1.042493283198171,1.9211343533909944
45.798163447605646,2.680380221694879,-0.25824879640684095,1.3139564889795854
-31.063780986280427,-3.562302265313738,-1.4908710935132552,-0.8693938591175332
66.12276226823036,-0.46680172128501596,0.4477195848870333,-1.2156190878996558
-42.2925611688501,2.0867060200853267,1.9536109542632805,1.1644289889150619
-53.71221222644638,-1.8243703191356673,0.19815891132102628,0.3294844383856897
16.859794175171608,0.5771272039554679,0.0502825150867028,0.24071120287899378
28.878285969272135,-1.1265299013748298,-1.3514901636097876,-0.16023224539576522
70.4822329184756,4.21633246052056,-0.1956402135352369,1.0348711784500548
56.31943941964354,4.956555145545556,1.048738721897361,0.8754797461113043
-38.47472506028298,0.8954208952479583,0.34642283056510265,1.1406061040687205
35.02213383985559,3.4642651650991394,-0.4968510768914222,0.9472682273746635
-28.492287078966143,0.3820986750289411,-0.9759836841323728,1.5284331258974575
-27.252818044578728,-2.486246215338972,-0.3665082961388891,-2.0638386884864905
47.169383042965684,1.1267203068154346,0.2185637570989346,-0.3726093659511194
16.312082120499266,3.504709040103484,0.45599444640156434,2.34809706057848
24.158483235815744,0.4172398378280646,-0.6070786182871344,0.5719918207621124
-33.40448200672563,0.41277428645176895,0.22880171995017987,-0.2837524903588026
-82.05979908638028,0.8973855879365269,1.3729391778975009,0.7890796835704749
-13.474094358210797,0.3323310196461523,1.1917816352017214,0.13675708053310726
64.09976120939521,1.982675802685291,-0.5680766988848718,0.10953150668133121
17.55593415872621,0.9566751471854325,0.6487832719485916,1.653314615993129
-14.546796856683754,-1.5883778673317899,-1.1685675671856355,-0.6387707954530374
8.558472770644489,0.21501202509702466,1.1730654708052473,-2.4599938844051388
70.82402363251276,2.9138557096797886,0.5996562032156993,0.4103114991193164
90.56177986986305,2.1484748055431986,1.0791073846972616,0.03194538955266826
3.4571086173501095,-1.0986638097557595,-0.5593491187420117,-0.14941717870227186
-18.102617040750314,1.5056540606913518,1.060898816002631,-0.6027840152948948
-17.588616975240086,-1.1545904285983983,-1.0765762853127572,0.8107736864583498
13.22417700287166,-0.8212307571446689,-0.6334052321177732,-0.34240036580193
-18.383751560373604,-2.0529098017918836,-2.4339837481816957,0.8524453934749147
21.706165863023685,-0.8927449267354667,1.036054780048681,-1.1514713080280614
55.66084078956401,1.9416440019603924,-1.4144926753103104,0.5366057712923246
-45.87624472972527,-0.18744680234394134,-0.06987569850472929,-0.3218918514494487
-37.72818163917162,-2.6730191363804616,0.2952540097279966,-1.4996080596083992
26.83246057896705,0.14036815436845695,0.33309300059282987,-1.8855196881118332
7.463746301707031,1.2954034264643028,0.06801608290183724,0.04670074725219481
-5.75229605697171,-1.680476505389076,-0.8838614557771326,-0.19232226264120417
